id,label,tweet
18886,1,it impossible to be and hateful of someones skin color or social status or gender and believe in
7228,1,"here's how to combat violent extremism in 2017. ""the white nationalist who came to dinner"""
7244,1,pathetic fallacy? infantile ? just in case anyone wondered whether had a brain we have proo
1492,1,"in the age of information, the true ethnicity of biblical people has caused an overlap of and"
23130,1,your comments are reflections of ignorance and world
1943,1,chick gets fucked nude superhero
15090,1,prison officers goaded inmates until they needed to be restrained as pa of a game
28391,1,"jews, christians and muslims all believe that good will prevail."
22973,1,"2016 is almost over, so ..."
13250,1,"not surprised how ""news"" outlets call opposition to race-mix ad . they hate racism, though. i embrace it. ad is sickening-"
1935,1,names for women fucking hard teen
29914,1,bernanke bailed out wall street by dumping $600 billion into the largest banks.
7188,1,against
10230,1,more evidence of the impoance of in the vote
17706,1,the term jihad is a highly-contested concept.
24316,1,"- i bet if the hc was white, he would have been fired years ago!"
19096,1,i hate you with all of my being.
27574,1,and a . must feel good.
11289,1,surprise! adam saleh is a ! ( )
14940,1,don't let the door hit you on your way out. sorry ass mofo. don't come back your white dumbass
14055,1,you might be a libtard if...
19339,1,"wish i was black , i could have lots of feminists shut down for"
27716,1,the latest eco news of the day! thanks to
30607,1,we need to these universities from indoctrinating our children turning them to
9689,1,are feel like the are stomping on you? listen
3881,1,when the gets women have to encounter.
1784,1,no hitler comparisons?
10786,1,plz sign
20162,1,why is ignored
30832,1,there is only one requirement for the job of the us president: being male
2716,1,and it leads to more violence
20086,1,so had the right idea in how to deal with her
4878,1,"if you are one of the 64.2 mil who rejected , fly your flag half mast on jan."
15523,1,thank you comrade is it erica avenue? i am making a stop at to find out why she doesnt hire indian domestics
15016,1,video men and women malay hot super sexy girls
17622,1,"that's harsh, even in these post times. what next, a charity called send the bugg"
28316,1,"runs his mouth endlessly like both have lost. and yet, ppl only take glee in her losing. perhaps?"
24768,1,porn vids web free sex
12764,1,"""rambling about: the alt right"""
16152,1,is good place to sta learning abt how one person can be a
21650,1,marx's revolution occurredjust not how he expected it to.
17316,1,anyone listened to the words to this seventies classic
17052,1,you might be a libtard if...
23209,1,i'm genuinely disappointed that a performer as great as is judged in 2016 for having hair under he
21256,1,"jews, christians and muslims all believe that good will prevail. cnn"
11752,1,the ironies inherent in my experiences living working in
6181,1,all women's facility or program = cool! empowering! all men's facility or program = gay or misogynistic.
23597,1,hiv infection from oral sex white girl has sex with black guy
9895,1,: ally carl slammed for wish list for what a cockwomble
27708,1,today's donkey who is proud of murdering real palestinian semitic children - thats what i call
31709,1,sessions to african-americans: fear not
6247,1,"carl paladino, ally, wishes obama dead of mad cow disease in 17"
772,1,great aicle. right on the money!
13828,1,this is and the rape of land that is not theirs at all for
17209,1,2016 is still alive ! black man is forced into coffin by white south africans
15113,1,you might be a libtard if...
12111,1,because i've been paying attention for the past year/8 years. he's a
23956,1,this moron is leading the us down a path that has so much potential to damage and destroy the world.
314,1,7 horribly ads from that made us cringe
29199,1,are you feel like the are stomping you? listen
25047,1,tell that jeffery beauregard to quit foolin' around and come pick up his hood sheets for saturda
13023,1,lame duck and lame dick
9482,1,there is no correlation between the religion of islam and violence.
17750,1,hidden in is as rampant as blatant racism.
20093,1,in injustice and inflame protests over ash: ty
3302,1,trump history can not be erased with your money and power
25668,1,paul beloy: is still an issue at varying levels in belgian football
21318,1,in ad
27903,1,hot off the press! the nikita news is out!
2969,1,why is 4 whores on ring of fire ?
11578,1,we need more aicles like this from on positive narratives against .
9477,1,in ufc pay: amanda nunes ( who was still is the champ whopped ronda rousey but less of a payday - $3 mil to $100k
16809,1,there is nothing to celebrate.
3883,1,i have to say i love me some even if is against
22321,1,the end of #
527,1,anti racist is a codeword for antiwhite asia for the asians africa for the africans white countries for everyon
30797,1,is this the real htt
16804,1,we think of cultures as separate and distinct from one another.
28666,1,"you're not very sma if you think i hate all ""white males."" i hate racism and sexism. that's it. grow a brain, right wingers!"
22052,1,"is quick to themselves over zille's comments as , but do noting about these black racists."
25274,1,please reconsider. to me you stand for the glitter of new york. after jan. 20 for
13238,1,"in the age of information, the true ethnicity of biblical people has caused an overlap of and"
13891,1,3 officers fired over target practice 'jokes'
16002,1,vandalised in in condemns act
26253,1,"""tackling systemic racism and our biases through empathy"" read:"
22973,1,"2016 is almost over, so ..."
20122,1,comments about the obamas make him a late contender for the most loathsome character of 2016
5014,1,and helps it helps and hus everyone everywhere
8452,1,here comes a douchebag who can only poke his nose as sme of all.
22273,1,you're running out of bitches to you
25525,1,so true!
1780,1,i thought alt-right secretly meant white nationalist #
4108,1,"you may have good intentions in saying ""i don't see color,"" but you're missing the point."
2024,1,"""people of colour do not enjoy equality within the community;they are an excluded,marginalised group."""
12176,1,that isn't what you said when you tweeted about the over
9895,1,: ally carl slammed for wish list for what a cockwomble
15467,1,you might be a libtard if...
26724,1,once a dick always a dick !!
24202,1,you feel like the are stomping on you? listen
14382,1,i do . my father had a great one and now my brother following him and yeah i married to this awesome gu
8858,1,are you feel like are stomping on you? listen
15467,1,you might be a libtard if...
16223,1,the problem is that theres no space for alternative explanations.
19211,1,"when you say you make mediocre videos, you're being way to flattering. why so though?"
6337,1,makes me sick that 4 ovr 25 yrs idolized george bailey but 2016 choose / / learned 0
12745,1,"and sorry if we are ethnically cleansing you in east jerusalem or bethlehem, but hey."
8897,1,take that painting down asshole! fucking chump
13474,1,jeff sessions omits decades of records for his ag confirmation hearing you can't hide
31537,1,the fuck done with and other bullshit.
21123,1,f*** this government that deliberately toures we just had a coronial inquest into death business as usual
21941,1,ag pick jeff sessions scrubs racism from record...even tho he once argued this is a felony
